"dtm","co2, ppm","pm1, μg/m³","pm4, μg/m³","pm10, μg/m³","pm25, μg/m³","voc, ppm","ch2o, ppm","noise, db","light, lux","temperature, °C","humidity, %","abs_humidity, g/m³","pressure, mbar","vocindex","noxindex","avti","eiaqi","tci","iaqi"
31-Oct-2024 22:05:00-04:00,540,2.0,2.1,2.1,2.1,0.19,0.01,52,0,22.56,63.37,12,988.96,192,1,1,63,63,69
31-Oct-2024 22:06:00-04:00,537,2.1,2.2,2.2,2.2,0.19,0.01,52,0,22.54,63.45,12,988.98,192,1,1,63,63,69
31-Oct-2024 22:07:00-04:00,536,1.3,1.4,1.4,1.4,0.19,0.01,52,0,22.56,63.44,12,988.98,192,1,1,63,63,69
31-Oct-2024 22:08:00-04:00,536,1.8,1.9,1.9,1.9,0.19,0.01,52,0,22.59,63.35,12,988.99,193,1,1,63,63,69
31-Oct-2024 22:09:00-04:00,535,1.9,2.0,2.0,2.0,0.19,0.01,52,0,22.59,63.32,12,989.0,193,1,1,63,63,69
31-Oct-2024 22:10:00-04:00,534,1.8,1.9,1.9,1.9,0.19,0.01,52,0,22.58,63.36,12,989.01,193,1,1,63,63,69
31-Oct-2024 22:11:00-04:00,533,1.8,1.9,1.9,1.9,0.19,0.01,52,0,22.58,63.37,12,989.02,194,1,1,63,63,69
31-Oct-2024 22:12:00-04:00,532,1.7,1.8,1.8,1.8,0.2,0.01,52,0,22.6,63.32,12,989.05,194,1,1,63,63,68
31-Oct-2024 22:13:00-04:00,532,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.6,63.31,12,989.05,194,1,1,63,63,68
31-Oct-2024 22:14:00-04:00,533,1.4,1.5,1.5,1.5,0.2,0.01,52,0,22.59,63.32,12,989.08,194,1,1,63,63,68
31-Oct-2024 22:15:00-04:00,533,1.9,2.0,2.0,2.0,0.2,0.01,52,0,22.57,63.38,12,989.09,195,1,1,63,63,68
31-Oct-2024 22:16:00-04:00,532,1.5,1.5,1.5,1.5,0.2,0.01,52,0,22.58,63.36,12,989.08,195,1,1,63,63,68
31-Oct-2024 22:17:00-04:00,530,1.6,1.7,1.7,1.7,0.2,0.01,52,0,22.59,63.38,12,989.07,195,1,1,63,63,68
31-Oct-2024 22:18:00-04:00,528,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.6,63.33,12,989.07,196,1,1,63,63,68
31-Oct-2024 22:19:00-04:00,528,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.59,63.37,12,989.07,196,1,1,63,63,68
31-Oct-2024 22:20:00-04:00,528,1.4,1.5,1.5,1.5,0.2,0.02,52,0,22.59,63.32,12,989.07,197,1,1,63,63,68
31-Oct-2024 22:21:00-04:00,527,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.59,63.34,12,989.07,197,1,1,63,63,68
31-Oct-2024 22:22:00-04:00,525,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.59,63.36,12,989.07,197,1,1,63,63,68
31-Oct-2024 22:23:00-04:00,525,1.7,1.8,1.8,1.8,0.2,0.01,51,0,22.59,63.37,12,989.06,197,1,1,63,63,68
31-Oct-2024 22:24:00-04:00,523,1.4,1.5,1.5,1.5,0.2,0.01,52,0,22.6,63.34,12,989.06,198,1,1,63,63,68
31-Oct-2024 22:25:00-04:00,519,2.1,2.2,2.2,2.2,0.2,0.01,51,0,22.61,63.31,12,989.05,198,1,1,63,63,68
31-Oct-2024 22:26:00-04:00,520,2.2,2.3,2.3,2.3,0.2,0.01,52,0,22.6,63.34,12,989.04,198,1,1,63,63,68
31-Oct-2024 22:27:00-04:00,519,1.8,1.9,1.9,1.9,0.2,0.01,52,0,22.6,63.34,12,989.04,198,1,1,63,63,68
31-Oct-2024 22:28:00-04:00,519,1.9,2.0,2.0,2.0,0.2,0.01,52,0,22.57,63.38,12,989.04,198,1,1,63,63,68
31-Oct-2024 22:29:00-04:00,520,2.0,2.1,2.1,2.1,0.2,0.01,52,0,22.57,63.4,12,989.03,198,1,1,63,63,68
31-Oct-2024 22:30:00-04:00,519,1.7,1.8,1.8,1.8,0.2,0.02,51,0,22.57,63.43,12,989.03,199,1,1,63,63,68
31-Oct-2024 22:31:00-04:00,520,1.6,1.7,1.7,1.7,0.2,0.02,51,0,22.58,63.42,12,989.01,199,1,1,63,63,68
31-Oct-2024 22:32:00-04:00,520,1.7,1.8,1.8,1.8,0.2,0.02,51,0,22.53,63.49,12,989.0,199,1,1,63,63,68
31-Oct-2024 22:33:00-04:00,518,1.5,1.7,1.7,1.6,0.2,0.02,52,0,22.52,63.53,12,989.0,199,1,1,63,63,68
31-Oct-2024 22:34:00-04:00,517,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.54,63.47,12,989.0,199,1,1,63,63,68
31-Oct-2024 22:35:00-04:00,516,1.8,2.0,2.0,2.0,0.2,0.02,51,0,22.56,63.44,12,989.01,199,1,1,63,63,68
31-Oct-2024 22:36:00-04:00,516,1.6,1.8,1.8,1.8,0.2,0.02,52,0,22.56,63.43,12,989.02,199,1,1,63,63,68
31-Oct-2024 22:37:00-04:00,517,1.7,1.8,1.8,1.8,0.2,0.02,51,0,22.53,63.48,12,989.04,199,1,1,63,63,68
31-Oct-2024 22:38:00-04:00,515,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.53,63.52,12,989.06,200,1,1,63,63,68
31-Oct-2024 22:39:00-04:00,513,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.54,63.51,12,989.06,200,1,1,63,63,68
31-Oct-2024 22:40:00-04:00,512,1.6,1.7,1.7,1.7,0.2,0.02,52,0,22.51,63.58,12,989.08,200,1,1,63,63,68
31-Oct-2024 22:41:00-04:00,510,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.51,63.57,12,989.08,200,1,1,63,63,68
31-Oct-2024 22:42:00-04:00,510,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.53,63.51,12,989.08,200,1,1,63,63,68
31-Oct-2024 22:43:00-04:00,509,1.9,2.0,2.0,2.0,0.2,0.02,52,0,22.56,63.48,12,989.1,201,1,1,63,63,68
31-Oct-2024 22:44:00-04:00,508,1.5,1.6,1.6,1.6,0.2,0.02,52,0,22.56,63.45,12,989.09,201,1,1,63,63,68
31-Oct-2024 22:45:00-04:00,508,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.56,63.45,12,989.11,201,1,1,63,63,68
31-Oct-2024 22:46:00-04:00,509,1.8,1.9,1.9,1.9,0.2,0.02,52,0,22.56,63.47,12,989.12,201,1,1,63,63,68
31-Oct-2024 22:47:00-04:00,508,1.7,1.8,1.8,1.8,0.2,0.02,52,0,22.58,63.43,12,989.13,202,1,1,63,63,68
31-Oct-2024 22:48:00-04:00,505,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.6,63.39,12,989.14,202,1,1,63,63,67
31-Oct-2024 22:49:00-04:00,505,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.58,63.4,12,989.13,202,1,1,63,63,67
31-Oct-2024 22:50:00-04:00,503,1.9,2.0,2.0,2.0,0.21,0.01,52,0,22.54,63.5,12,989.12,202,1,1,63,63,67
31-Oct-2024 22:51:00-04:00,503,1.7,1.8,1.8,1.8,0.21,0.01,52,0,22.52,63.55,12,989.12,202,1,1,63,63,67
31-Oct-2024 22:52:00-04:00,503,2.0,2.1,2.1,2.1,0.21,0.01,52,0,22.5,63.62,12,989.09,202,1,1,63,63,67
31-Oct-2024 22:53:00-04:00,500,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.52,63.6,12,989.09,202,1,1,63,63,67
31-Oct-2024 22:54:00-04:00,498,2.1,2.2,2.2,2.2,0.21,0.02,52,0,22.54,63.54,12,989.08,202,1,1,63,63,67
31-Oct-2024 22:55:00-04:00,499,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.57,63.48,12,989.05,202,1,1,63,63,67
31-Oct-2024 22:56:00-04:00,498,2.0,2.1,2.1,2.1,0.21,0.02,52,0,22.57,63.46,12,989.03,203,1,1,63,63,67
31-Oct-2024 22:57:00-04:00,498,1.7,1.9,1.9,1.9,0.21,0.02,52,0,22.53,63.53,12,989.01,203,1,1,63,63,67
31-Oct-2024 22:58:00-04:00,498,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.53,63.56,12,989.0,203,1,1,63,63,67
31-Oct-2024 22:59:00-04:00,496,1.4,1.5,1.5,1.5,0.21,0.02,52,0,22.55,63.51,12,988.99,203,1,1,63,63,67
31-Oct-2024 23:00:00-04:00,496,1.7,1.9,1.9,1.9,0.21,0.02,52,0,22.54,63.52,12,988.99,203,1,1,63,63,67
31-Oct-2024 23:01:00-04:00,497,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.53,63.57,12,988.99,203,1,1,63,63,67
31-Oct-2024 23:02:00-04:00,497,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.53,63.59,12,989.0,203,1,1,63,63,67
31-Oct-2024 23:03:00-04:00,495,1.9,2.0,2.0,2.0,0.21,0.02,51,0,22.53,63.58,12,989.0,203,1,1,63,63,67
31-Oct-2024 23:04:00-04:00,495,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.5,63.66,12,989.0,203,1,1,63,63,67
31-Oct-2024 23:05:00-04:00,495,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.5,63.65,12,989.0,203,1,1,63,63,67
31-Oct-2024 23:06:00-04:00,496,1.9,2.1,2.1,2.1,0.21,0.02,52,0,22.53,63.59,12,989.0,203,1,1,63,63,67
31-Oct-2024 23:07:00-04:00,495,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.56,63.54,12,989.01,203,1,1,63,63,67
31-Oct-2024 23:08:00-04:00,493,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.56,63.51,12,989.01,204,1,1,63,63,67
31-Oct-2024 23:09:00-04:00,493,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.53,63.59,12,989.01,204,1,1,63,63,67
31-Oct-2024 23:10:00-04:00,491,1.5,1.6,1.6,1.6,0.21,0.02,52,0,22.54,63.58,12,989.01,204,1,1,63,63,67
31-Oct-2024 23:11:00-04:00,489,1.9,2.0,2.0,2.0,0.21,0.02,51,0,22.54,63.57,12,989.0,204,1,1,63,63,67
31-Oct-2024 23:12:00-04:00,490,2.0,2.1,2.1,2.1,0.21,0.02,51,0,22.53,63.6,12,988.99,204,1,1,63,63,67
31-Oct-2024 23:13:00-04:00,490,1.5,1.6,1.6,1.6,0.21,0.02,52,0,22.54,63.58,12,989.0,204,1,1,63,63,67
31-Oct-2024 23:14:00-04:00,489,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.54,63.58,12,989.01,204,1,1,63,63,67
31-Oct-2024 23:15:00-04:00,488,2.0,2.1,2.1,2.1,0.21,0.02,52,0,22.55,63.58,12,989.02,204,1,1,63,63,67
31-Oct-2024 23:16:00-04:00,487,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.54,63.58,12,989.03,204,1,1,63,63,67
31-Oct-2024 23:17:00-04:00,489,1.9,2.1,2.1,2.1,0.21,0.02,52,0,22.56,63.57,12,989.03,204,1,1,63,63,67
31-Oct-2024 23:18:00-04:00,488,1.6,1.6,1.6,1.6,0.21,0.02,52,0,22.57,63.53,12,989.06,205,1,1,63,63,67
31-Oct-2024 23:19:00-04:00,489,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.55,63.6,12,989.08,205,1,1,63,63,67
31-Oct-2024 23:20:00-04:00,487,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.55,63.6,12,989.1,205,1,1,63,63,67
31-Oct-2024 23:21:00-04:00,485,1.8,2.0,2.0,2.0,0.21,0.02,52,0,22.56,63.57,12,989.12,205,1,1,63,63,67
31-Oct-2024 23:22:00-04:00,485,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.55,63.6,12,989.16,205,1,1,63,63,67
31-Oct-2024 23:23:00-04:00,484,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.57,63.54,12,989.17,205,1,1,63,63,67
31-Oct-2024 23:24:00-04:00,484,2.0,2.2,2.2,2.2,0.21,0.02,52,0,22.58,63.52,12,989.17,206,1,1,63,63,67
31-Oct-2024 23:25:00-04:00,484,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.58,63.52,12,989.18,206,1,1,63,63,67
31-Oct-2024 23:26:00-04:00,482,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.56,63.56,12,989.16,206,1,1,63,63,67
31-Oct-2024 23:27:00-04:00,479,2.0,2.1,2.1,2.1,0.21,0.02,52,0,22.55,63.59,12,989.15,206,1,1,63,63,67
31-Oct-2024 23:28:00-04:00,479,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.55,63.58,12,989.14,206,1,1,63,63,67
31-Oct-2024 23:29:00-04:00,479,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.55,63.56,12,989.13,206,1,1,63,63,67
31-Oct-2024 23:30:00-04:00,480,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.54,63.62,12,989.11,206,1,1,63,63,67
31-Oct-2024 23:31:00-04:00,480,1.7,1.8,1.8,1.8,0.21,0.02,52,0,22.56,63.57,12,989.11,206,1,1,63,63,67
31-Oct-2024 23:32:00-04:00,480,1.7,1.9,1.9,1.9,0.21,0.02,52,0,22.54,63.61,12,989.11,206,1,1,63,63,67
31-Oct-2024 23:33:00-04:00,479,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.55,63.61,12,989.12,206,1,1,63,63,67
31-Oct-2024 23:34:00-04:00,478,1.8,2.0,2.0,2.0,0.21,0.02,52,0,22.58,63.56,12,989.13,206,1,1,63,63,67
31-Oct-2024 23:35:00-04:00,477,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.61,63.5,12,989.14,206,1,1,63,63,67
31-Oct-2024 23:36:00-04:00,479,2.1,2.2,2.2,2.2,0.21,0.02,52,0,22.59,63.53,12,989.15,206,1,1,63,63,67
31-Oct-2024 23:37:00-04:00,478,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.58,63.54,12,989.15,206,1,1,63,63,67
31-Oct-2024 23:38:00-04:00,478,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.59,63.52,12,989.15,206,1,1,63,63,67
31-Oct-2024 23:39:00-04:00,477,1.6,1.7,1.7,1.7,0.21,0.02,52,0,22.6,63.51,12,989.16,206,1,1,63,63,67
31-Oct-2024 23:40:00-04:00,476,1.5,1.5,1.5,1.5,0.21,0.02,52,0,22.59,63.52,12,989.19,206,1,1,63,63,67
31-Oct-2024 23:41:00-04:00,475,2.1,2.2,2.2,2.2,0.21,0.02,51,0,22.56,63.59,12,989.18,206,1,1,63,63,67
31-Oct-2024 23:42:00-04:00,473,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.53,63.67,12,989.2,206,1,1,63,63,67
31-Oct-2024 23:43:00-04:00,475,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.53,63.68,12,989.2,206,1,1,63,63,67
31-Oct-2024 23:44:00-04:00,475,1.8,2.0,2.0,2.0,0.21,0.02,52,0,22.53,63.68,12,989.22,206,1,1,63,63,67
31-Oct-2024 23:45:00-04:00,476,2.1,2.3,2.3,2.2,0.21,0.02,52,0,22.54,63.67,12,989.24,206,1,1,63,63,67
31-Oct-2024 23:46:00-04:00,476,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.57,63.62,12,989.23,206,1,1,63,63,67
31-Oct-2024 23:47:00-04:00,476,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.58,63.59,12,989.25,206,1,1,63,63,67
31-Oct-2024 23:48:00-04:00,475,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.58,63.59,12,989.24,206,1,1,63,63,67
31-Oct-2024 23:49:00-04:00,474,1.7,1.9,1.9,1.9,0.21,0.02,52,0,22.58,63.6,12,989.24,206,1,1,63,63,67
31-Oct-2024 23:50:00-04:00,475,1.7,1.9,1.9,1.9,0.21,0.02,52,0,22.56,63.62,12,989.25,206,1,1,63,63,67
31-Oct-2024 23:51:00-04:00,475,2.0,2.1,2.1,2.1,0.21,0.02,52,0,22.54,63.68,12,989.24,206,1,1,63,63,67
31-Oct-2024 23:52:00-04:00,474,1.9,2.1,2.1,2.1,0.21,0.02,52,0,22.54,63.69,12,989.26,206,1,1,63,63,67
31-Oct-2024 23:53:00-04:00,472,1.9,2.0,2.0,2.0,0.21,0.02,52,0,22.52,63.69,12,989.27,206,1,1,63,63,67
31-Oct-2024 23:54:00-04:00,471,1.9,2.0,2.0,2.0,0.21,0.01,52,0,22.5,63.79,12,989.27,206,1,1,63,63,67
31-Oct-2024 23:55:00-04:00,472,2.1,2.3,2.3,2.2,0.21,0.02,51,0,22.51,63.78,12,989.29,206,1,1,63,63,67
31-Oct-2024 23:56:00-04:00,471,1.8,1.9,1.9,1.9,0.21,0.02,52,0,22.52,63.76,12,989.34,206,1,1,63,63,67
31-Oct-2024 23:57:00-04:00,469,1.6,1.8,1.8,1.7,0.21,0.02,52,0,22.52,63.75,12,989.36,206,1,1,63,63,67
31-Oct-2024 23:58:00-04:00,474,2.0,2.1,2.1,2.1,0.21,0.02,51,0,22.52,63.75,12,989.37,206,1,1,63,63,67
31-Oct-2024 23:59:00-04:00,475,2.0,2.2,2.2,2.1,0.21,0.02,51,0,22.54,63.74,12,989.39,206,1,1,63,63,67
