"dtm","co2, ppm","pm1, μg/m³","pm4, μg/m³","pm10, μg/m³","pm25, μg/m³","voc, ppm","ch2o, ppm","noise, db","light, lux","temperature, °C","humidity, %","abs_humidity, g/m³","pressure, mbar","vocindex","noxindex","avti","eiaqi","tci","iaqi"
31-Oct-2024 08:57:00-04:00,602,1.7,1.8,1.8,1.8,0.28,0.02,55,94,21.99,70.47,13,993.7,257,1,1,50,50,59
31-Oct-2024 08:58:00-04:00,604,1.7,1.8,1.8,1.8,0.28,0.02,55,94,22.0,70.5,13,993.73,257,1,1,50,50,59
31-Oct-2024 08:59:00-04:00,606,1.9,2.0,2.0,2.0,0.28,0.02,55,94,22.0,70.46,13,993.78,256,1,1,50,50,59
31-Oct-2024 09:00:00-04:00,607,1.8,1.9,1.9,1.9,0.27,0.02,57,94,22.01,70.39,13,993.79,252,1,1,50,50,60
31-Oct-2024 09:01:00-04:00,604,1.8,1.9,1.9,1.9,0.26,0.02,55,94,22.0,70.42,13,993.78,246,1,1,50,50,61
31-Oct-2024 09:02:00-04:00,604,1.8,1.9,1.9,1.9,0.26,0.02,56,93,22.0,70.41,13,993.79,245,1,1,50,50,61
31-Oct-2024 09:03:00-04:00,605,2.0,2.1,2.1,2.1,0.26,0.02,55,93,22.0,70.47,13,993.81,246,1,1,50,50,61
31-Oct-2024 09:04:00-04:00,607,1.5,1.6,1.6,1.6,0.26,0.02,55,93,22.0,70.48,13,993.81,246,1,1,50,50,61
31-Oct-2024 09:05:00-04:00,609,1.8,1.9,1.9,1.9,0.26,0.02,56,93,22.01,70.45,13,993.82,246,1,1,50,50,61
31-Oct-2024 09:06:00-04:00,608,1.8,1.9,1.9,1.9,0.26,0.02,55,93,22.02,70.4,13,993.82,246,1,1,50,50,61
31-Oct-2024 09:07:00-04:00,606,2.0,2.1,2.1,2.1,0.27,0.02,54,93,22.03,70.38,13,993.85,248,1,1,50,50,60
31-Oct-2024 09:08:00-04:00,605,1.6,1.7,1.7,1.7,0.27,0.02,54,93,22.03,70.41,13,993.81,248,1,1,50,50,60
31-Oct-2024 09:09:00-04:00,605,1.6,1.7,1.7,1.7,0.27,0.02,54,94,22.02,70.41,13,993.78,248,1,1,50,50,60
31-Oct-2024 09:10:00-04:00,606,1.6,1.7,1.7,1.7,0.27,0.02,55,93,22.0,70.49,13,993.88,248,1,1,50,50,60
31-Oct-2024 09:11:00-04:00,607,1.8,1.9,1.9,1.9,0.27,0.02,54,94,22.01,70.48,13,993.79,248,1,1,50,50,60
31-Oct-2024 09:12:00-04:00,607,1.8,2.0,2.0,2.0,0.27,0.02,54,93,22.01,70.5,13,993.82,247,1,1,50,50,60
31-Oct-2024 09:13:00-04:00,606,1.8,2.0,2.0,2.0,0.26,0.02,54,93,22.01,70.51,13,993.81,247,1,1,50,50,61
31-Oct-2024 09:14:00-04:00,607,2.1,2.2,2.2,2.2,0.26,0.02,55,93,22.01,70.53,13,993.81,243,1,1,50,50,61
31-Oct-2024 09:15:00-04:00,608,1.8,1.9,1.9,1.9,0.26,0.02,59,90,22.01,70.54,13,993.85,242,1,1,50,50,61
31-Oct-2024 09:16:00-04:00,607,1.8,1.9,1.9,1.9,0.26,0.02,58,93,21.97,70.6,13,993.76,242,1,1,49,49,61
31-Oct-2024 09:17:00-04:00,608,1.7,1.9,1.9,1.9,0.26,0.02,56,94,21.89,70.83,13,993.83,241,1,1,49,49,61
31-Oct-2024 09:18:00-04:00,607,1.8,1.9,1.9,1.9,0.25,0.02,55,92,21.84,71.02,13,993.85,236,1,1,49,49,62
31-Oct-2024 09:19:00-04:00,604,1.9,2.0,2.0,2.0,0.23,0.02,55,92,21.82,71.2,13,993.91,228,1,1,48,48,64
31-Oct-2024 09:20:00-04:00,602,1.5,1.6,1.6,1.6,0.23,0.02,55,92,21.79,71.19,13,993.95,222,1,1,48,48,64
31-Oct-2024 09:21:00-04:00,600,1.5,1.6,1.6,1.6,0.23,0.01,54,92,21.72,71.36,13,993.89,221,1,1,48,48,64
31-Oct-2024 09:22:00-04:00,597,1.6,1.7,1.7,1.7,0.22,0.01,55,92,21.63,71.78,13,993.85,216,1,1,47,47,66
31-Oct-2024 09:23:00-04:00,593,1.8,1.9,1.9,1.9,0.21,0.01,55,94,21.56,72.02,13,993.94,209,1,1,47,47,67
31-Oct-2024 09:24:00-04:00,586,1.8,1.9,1.9,1.9,0.2,0.01,55,93,21.52,72.23,13,993.88,205,1,1,46,46,68
31-Oct-2024 09:25:00-04:00,582,2.0,2.1,2.1,2.1,0.2,0.01,54,93,21.49,72.3,13,993.9,201,1,1,46,46,68
31-Oct-2024 09:26:00-04:00,579,2.1,2.2,2.2,2.2,0.19,0.01,54,93,21.44,72.44,13,993.96,195,1,1,46,46,69
31-Oct-2024 09:27:00-04:00,577,2.1,2.2,2.2,2.2,0.18,0.01,56,92,21.37,72.77,13,993.95,187,1,1,45,45,70
31-Oct-2024 09:28:00-04:00,571,1.8,1.9,1.9,1.9,0.17,0.01,55,92,21.25,73.29,13,993.94,179,1,1,44,44,71
31-Oct-2024 09:29:00-04:00,566,2.0,2.2,2.2,2.2,0.15,0.01,56,92,21.05,74.22,13,993.92,167,1,1,43,43,73
31-Oct-2024 09:30:00-04:00,563,2.0,2.1,2.1,2.1,0.14,0.01,59,92,20.81,75.12,13,993.95,150,1,1,40,40,74
31-Oct-2024 09:31:00-04:00,564,2.1,2.2,2.2,2.2,0.13,0.01,58,91,20.63,76.1,13,993.97,142,1,1,38,38,75
31-Oct-2024 09:32:00-04:00,566,2.1,2.2,2.2,2.2,0.13,0.01,57,92,20.49,76.72,13,993.96,141,1,1,37,37,75
31-Oct-2024 09:33:00-04:00,572,2.0,2.1,2.1,2.1,0.13,0.01,58,92,20.35,77.34,13,993.96,140,1,1,36,36,75
31-Oct-2024 09:34:00-04:00,577,1.8,1.9,1.9,1.9,0.14,0.01,57,93,20.24,77.93,13,993.98,144,1,1,36,36,74
31-Oct-2024 09:35:00-04:00,582,2.0,2.1,2.1,2.1,0.14,0.01,55,93,20.16,78.7,13,994.0,149,1,1,34,34,74
31-Oct-2024 09:36:00-04:00,588,2.2,2.3,2.3,2.3,0.15,0.01,57,92,20.1,79.15,13,994.05,156,1,1,34,34,73
31-Oct-2024 09:37:00-04:00,592,2.0,2.1,2.1,2.1,0.15,0.01,58,90,20.09,79.31,13,994.05,159,1,1,33,33,73
31-Oct-2024 09:38:00-04:00,601,2.0,2.1,2.1,2.1,0.16,0.01,57,89,20.1,79.4,13,994.06,161,1,1,33,33,72
31-Oct-2024 09:39:00-04:00,607,2.0,2.1,2.1,2.1,0.16,0.01,57,89,20.08,79.54,13,994.06,167,1,1,33,33,72
31-Oct-2024 09:40:00-04:00,613,1.8,2.0,2.0,2.0,0.17,0.01,57,89,20.09,79.54,13,994.09,187,1,1,33,33,71
31-Oct-2024 09:41:00-04:00,618,1.9,2.0,2.0,2.0,0.2,0.01,57,89,20.16,79.28,13,994.12,207,1,1,33,33,68
31-Oct-2024 09:42:00-04:00,625,1.8,1.9,1.9,1.9,0.22,0.01,57,91,20.27,78.71,13,994.21,222,1,1,34,34,66
31-Oct-2024 09:43:00-04:00,632,1.7,1.9,1.9,1.9,0.24,0.01,57,91,20.36,78.38,13,994.18,229,1,1,35,35,63
31-Oct-2024 09:44:00-04:00,639,1.5,1.6,1.6,1.6,0.24,0.01,57,92,20.45,78.14,13,994.19,232,1,1,35,35,63
31-Oct-2024 09:45:00-04:00,643,1.9,2.0,2.0,2.0,0.24,0.01,56,92,20.53,77.88,13,994.16,232,1,1,36,36,63
31-Oct-2024 09:46:00-04:00,643,1.9,2.0,2.0,2.0,0.24,0.01,54,94,20.61,77.71,13,994.16,232,1,1,36,36,63
31-Oct-2024 09:47:00-04:00,642,1.8,1.9,1.9,1.9,0.25,0.01,56,94,20.68,77.45,13,994.17,233,1,1,36,36,62
31-Oct-2024 09:48:00-04:00,642,1.7,1.8,1.8,1.8,0.25,0.01,56,93,20.74,77.12,13,994.11,234,1,1,37,37,62
31-Oct-2024 09:49:00-04:00,640,1.7,1.9,1.9,1.9,0.25,0.01,55,92,20.8,76.88,13,994.09,234,1,1,37,37,62
31-Oct-2024 09:50:00-04:00,638,1.6,1.7,1.7,1.7,0.25,0.01,55,91,20.86,76.73,13,994.14,234,1,1,37,37,62
31-Oct-2024 09:51:00-04:00,639,1.6,1.7,1.7,1.7,0.25,0.01,55,90,20.91,76.68,13,994.11,235,1,1,38,38,62
31-Oct-2024 09:52:00-04:00,638,1.6,1.7,1.7,1.7,0.25,0.01,55,90,20.96,76.54,13,994.15,234,1,1,38,38,62
31-Oct-2024 09:53:00-04:00,638,1.8,2.0,2.0,2.0,0.25,0.01,55,90,21.0,76.33,13,994.17,232,1,1,38,38,62
31-Oct-2024 09:54:00-04:00,637,2.0,2.1,2.1,2.1,0.25,0.01,56,90,21.03,76.21,13,994.17,232,1,1,38,38,62
31-Oct-2024 09:55:00-04:00,639,1.8,1.9,1.9,1.9,0.24,0.01,56,90,21.06,76.11,13,994.16,231,1,1,38,38,63
31-Oct-2024 09:56:00-04:00,638,1.9,2.0,2.0,2.0,0.24,0.01,56,90,21.09,76.04,13,994.17,230,1,1,39,39,63
31-Oct-2024 09:57:00-04:00,638,1.9,2.0,2.0,2.0,0.24,0.01,55,90,21.11,76.0,13,994.18,229,1,1,39,39,63
31-Oct-2024 09:58:00-04:00,639,2.1,2.3,2.3,2.3,0.24,0.01,56,90,21.13,75.87,13,994.16,228,1,1,39,39,63
31-Oct-2024 09:59:00-04:00,637,2.1,2.3,2.3,2.3,0.24,0.01,57,92,21.13,75.8,13,994.19,228,1,1,39,39,63
31-Oct-2024 10:00:00-04:00,636,1.8,1.9,1.9,1.9,0.23,0.01,56,94,21.14,75.84,13,994.2,224,1,1,39,39,64
31-Oct-2024 10:01:00-04:00,638,2.1,2.2,2.2,2.2,0.23,0.01,56,94,21.16,75.73,13,994.2,222,1,1,39,39,64
31-Oct-2024 10:02:00-04:00,638,2.0,2.1,2.1,2.1,0.22,0.01,55,95,21.16,75.72,13,994.17,219,1,1,39,39,66
31-Oct-2024 10:03:00-04:00,639,2.0,2.1,2.1,2.1,0.22,0.01,57,95,21.15,75.75,13,994.19,212,1,1,39,39,66
31-Oct-2024 10:04:00-04:00,639,2.1,2.2,2.2,2.2,0.21,0.01,56,94,21.14,75.83,13,994.17,207,1,1,39,39,67
31-Oct-2024 10:05:00-04:00,639,2.1,2.2,2.2,2.2,0.2,0.01,54,95,21.11,76.01,13,994.19,201,1,1,39,39,68
31-Oct-2024 10:06:00-04:00,640,2.0,2.1,2.1,2.1,0.19,0.01,57,95,21.09,76.12,13,994.21,195,1,1,38,38,69
31-Oct-2024 10:07:00-04:00,640,1.9,2.0,2.0,2.0,0.19,0.01,57,95,21.09,76.12,13,994.22,192,1,1,38,38,69
31-Oct-2024 10:08:00-04:00,637,2.2,2.3,2.3,2.3,0.19,0.01,54,95,21.07,76.24,14,994.26,190,1,1,38,38,69
31-Oct-2024 10:09:00-04:00,635,2.1,2.3,2.3,2.3,0.18,0.01,54,95,21.07,76.28,13,994.26,186,1,1,38,38,70
31-Oct-2024 10:10:00-04:00,635,2.1,2.2,2.2,2.2,0.19,0.01,53,95,21.07,76.31,14,994.3,186,1,1,38,38,69
31-Oct-2024 10:11:00-04:00,636,2.1,2.2,2.2,2.2,0.18,0.01,54,96,21.05,76.37,14,994.29,187,1,1,38,38,70
31-Oct-2024 10:12:00-04:00,638,2.0,2.1,2.1,2.1,0.18,0.01,55,93,21.05,76.46,14,994.31,182,1,1,38,38,70
31-Oct-2024 10:13:00-04:00,638,2.2,2.3,2.3,2.3,0.18,0.01,55,95,21.04,76.49,14,994.31,182,1,1,38,38,70
31-Oct-2024 10:14:00-04:00,640,2.1,2.3,2.3,2.3,0.18,0.01,54,94,21.04,76.51,14,994.28,181,1,1,38,38,70
31-Oct-2024 10:15:00-04:00,643,2.1,2.2,2.2,2.2,0.17,0.01,54,96,21.04,76.5,14,994.26,180,1,1,38,38,71
31-Oct-2024 10:16:00-04:00,642,2.2,2.3,2.3,2.3,0.17,0.01,56,95,21.04,76.58,14,994.28,177,1,1,38,38,71
31-Oct-2024 10:17:00-04:00,643,2.1,2.2,2.2,2.2,0.17,0.01,55,95,21.04,76.65,14,994.29,177,1,1,38,38,71
31-Oct-2024 10:18:00-04:00,645,2.0,2.2,2.2,2.2,0.17,0.01,56,95,21.04,76.69,14,994.28,177,1,1,38,38,71
31-Oct-2024 10:19:00-04:00,645,2.2,2.4,2.4,2.4,0.17,0.01,54,95,21.05,76.67,14,994.28,177,1,1,38,38,71
31-Oct-2024 10:20:00-04:00,646,2.1,2.3,2.3,2.3,0.17,0.01,56,94,21.06,76.65,14,994.29,178,1,1,38,38,71
31-Oct-2024 10:21:00-04:00,647,2.1,2.2,2.2,2.2,0.18,0.01,56,96,21.07,76.65,14,994.3,178,1,1,38,38,70
31-Oct-2024 10:22:00-04:00,647,2.2,2.3,2.3,2.3,0.18,0.01,54,96,21.08,76.71,14,994.17,178,1,1,37,37,70
31-Oct-2024 10:23:00-04:00,651,1.9,2.1,2.1,2.1,0.17,0.01,55,94,21.06,76.78,14,994.1,178,1,1,37,37,71
31-Oct-2024 10:24:00-04:00,651,1.8,1.9,1.9,1.9,0.17,0.01,54,93,21.08,76.6,14,994.09,179,1,1,38,38,71
31-Oct-2024 10:25:00-04:00,657,2.1,2.2,2.2,2.2,0.19,0.01,53,93,21.14,76.42,14,994.09,200,1,1,38,38,69
31-Oct-2024 10:26:00-04:00,665,1.8,1.9,1.9,1.9,0.22,0.01,54,94,21.19,76.04,14,994.1,224,1,1,39,39,66
31-Oct-2024 10:27:00-04:00,670,1.9,2.0,2.0,2.0,0.25,0.02,55,95,21.27,75.63,14,994.12,241,1,1,39,39,62
31-Oct-2024 10:28:00-04:00,676,1.8,1.9,1.9,1.9,0.27,0.02,55,95,21.35,75.56,14,994.14,251,1,1,39,39,60
31-Oct-2024 10:29:00-04:00,681,2.1,2.2,2.2,2.2,0.28,0.02,53,95,21.43,75.35,14,994.13,258,1,1,40,40,59
31-Oct-2024 10:30:00-04:00,687,1.8,1.9,1.9,1.9,0.29,0.03,53,95,21.49,74.94,14,994.13,267,1,1,41,41,59
31-Oct-2024 10:31:00-04:00,697,1.9,2.0,2.0,2.0,0.31,0.03,54,95,21.54,74.92,14,994.13,275,1,1,41,41,58
31-Oct-2024 10:32:00-04:00,705,1.9,2.0,2.0,2.0,0.32,0.03,55,95,21.6,74.88,14,994.13,281,1,1,41,41,57
31-Oct-2024 10:33:00-04:00,712,1.7,1.8,1.8,1.8,0.33,0.03,56,96,21.67,74.7,14,994.13,288,1,1,42,42,57
31-Oct-2024 10:34:00-04:00,723,1.8,2.0,2.0,2.0,0.34,0.03,56,95,21.76,74.32,14,994.15,294,1,1,42,42,56
31-Oct-2024 10:35:00-04:00,733,1.9,2.0,2.0,2.0,0.35,0.03,55,95,21.82,74.12,14,994.16,298,1,1,43,43,56
31-Oct-2024 10:36:00-04:00,739,1.8,1.9,1.9,1.9,0.36,0.03,55,96,21.88,73.97,14,994.16,305,1,1,43,43,55
31-Oct-2024 10:37:00-04:00,747,2.1,2.3,2.3,2.3,0.37,0.03,55,95,21.94,73.82,14,994.18,311,1,1,43,43,55
31-Oct-2024 10:38:00-04:00,753,2.0,2.1,2.1,2.1,0.39,0.03,57,95,22.0,73.63,14,994.18,318,1,1,44,44,54
31-Oct-2024 10:39:00-04:00,764,2.2,2.4,2.4,2.4,0.4,0.04,55,94,22.05,73.34,14,994.19,325,1,1,44,44,53
31-Oct-2024 10:40:00-04:00,774,2.0,2.1,2.1,2.1,0.41,0.04,56,95,22.1,73.21,14,994.18,331,1,1,44,44,53
31-Oct-2024 10:41:00-04:00,779,2.0,2.1,2.1,2.1,0.43,0.04,54,95,22.16,72.97,14,994.21,339,1,1,45,45,52
31-Oct-2024 10:42:00-04:00,786,1.8,1.9,1.9,1.9,0.44,0.04,54,95,22.2,72.78,14,994.23,344,1,1,45,45,52
31-Oct-2024 10:43:00-04:00,798,1.7,1.8,1.8,1.8,0.46,0.04,55,94,22.24,72.54,14,994.22,349,1,1,46,46,51
31-Oct-2024 10:44:00-04:00,808,1.9,2.0,2.0,2.0,0.47,0.04,55,95,22.27,72.49,14,994.23,356,1,1,46,46,50
31-Oct-2024 10:45:00-04:00,818,1.8,1.9,1.9,1.9,0.49,0.04,56,97,22.31,72.26,14,994.25,361,1,1,46,46,49
31-Oct-2024 10:46:00-04:00,823,1.8,1.9,1.9,1.9,0.5,0.04,54,98,22.31,72.17,14,994.27,366,1,1,47,47,49
31-Oct-2024 10:47:00-04:00,829,1.8,2.0,2.0,2.0,0.51,0.04,56,96,22.33,72.21,14,994.26,371,1,1,46,46,48
31-Oct-2024 10:48:00-04:00,835,2.1,2.2,2.2,2.2,0.53,0.04,61,93,22.33,72.1,14,994.23,373,1,1,47,47,47
31-Oct-2024 10:49:00-04:00,843,1.9,2.0,2.0,2.0,0.53,0.04,58,92,22.31,72.15,14,994.22,376,1,1,47,47,47
31-Oct-2024 10:50:00-04:00,848,1.9,2.0,2.0,2.0,0.55,0.04,58,94,22.31,72.19,14,994.23,383,1,1,46,47,46
31-Oct-2024 10:51:00-04:00,854,1.8,1.9,1.9,1.9,0.57,0.04,55,95,22.33,72.18,14,994.24,390,1,1,45,47,45
31-Oct-2024 10:52:00-04:00,861,1.9,2.0,2.0,2.0,0.59,0.04,54,94,22.37,72.11,14,994.23,395,1,1,44,47,44
31-Oct-2024 10:53:00-04:00,873,1.8,1.9,1.9,1.9,0.6,0.05,54,94,22.41,71.92,14,994.21,397,1,1,44,47,44
31-Oct-2024 10:54:00-04:00,878,2.0,2.1,2.1,2.1,0.61,0.05,58,92,22.44,71.79,14,994.23,400,1,1,43,47,43
31-Oct-2024 10:55:00-04:00,881,1.8,1.9,1.9,1.9,0.63,0.05,57,78,22.48,71.85,14,994.23,406,1,1,42,47,42
31-Oct-2024 10:56:00-04:00,893,1.9,2.0,2.0,2.0,0.64,0.05,59,78,22.52,71.55,14,994.2,407,1,1,42,48,42
31-Oct-2024 10:57:00-04:00,901,2.4,2.5,2.5,2.5,0.66,0.05,58,85,22.57,71.62,14,994.18,413,1,1,41,48,41
31-Oct-2024 10:58:00-04:00,913,1.7,1.8,1.8,1.8,0.68,0.05,58,84,22.61,71.49,14,994.18,417,1,1,40,48,40
31-Oct-2024 10:59:00-04:00,927,1.9,2.0,2.0,2.0,0.7,0.05,58,84,22.66,71.42,14,994.16,420,1,1,40,48,40
31-Oct-2024 11:00:00-04:00,949,1.7,1.8,1.8,1.8,0.72,0.05,58,83,22.71,71.36,14,994.17,425,1,1,39,48,39
31-Oct-2024 11:01:00-04:00,976,1.9,2.0,2.0,2.0,0.74,0.05,55,83,22.77,71.25,14,994.16,430,1,1,39,48,39
31-Oct-2024 11:02:00-04:00,995,2.0,2.1,2.1,2.1,0.77,0.05,55,83,22.82,71.11,14,994.12,434,1,1,39,48,39
31-Oct-2024 11:03:00-04:00,1012,1.9,2.0,2.0,2.0,0.79,0.05,56,82,22.87,71.0,14,994.12,437,1,1,38,49,38
31-Oct-2024 11:04:00-04:00,1023,2.2,2.3,2.3,2.3,0.8,0.05,54,83,22.91,71.03,14,994.14,440,1,1,38,49,38
31-Oct-2024 11:05:00-04:00,1033,1.7,1.8,1.8,1.8,0.82,0.05,54,83,22.95,70.91,14,994.13,442,1,1,38,49,38
31-Oct-2024 11:06:00-04:00,1040,1.8,2.0,2.0,2.0,0.83,0.05,54,83,22.98,70.71,14,994.1,443,1,1,38,49,38
31-Oct-2024 11:07:00-04:00,1046,1.8,2.1,2.1,2.0,0.84,0.05,54,83,23.02,70.74,14,994.13,446,1,1,38,49,38
31-Oct-2024 11:08:00-04:00,1057,2.1,2.4,2.5,2.3,0.86,0.06,54,83,23.05,70.77,14,994.12,449,1,1,38,49,38
31-Oct-2024 11:09:00-04:00,1073,2.1,2.5,2.6,2.4,0.88,0.06,55,83,23.09,70.71,14,994.12,452,1,1,37,49,37
31-Oct-2024 11:10:00-04:00,1084,1.9,2.2,2.2,2.1,0.9,0.05,54,83,23.11,70.46,14,994.11,453,1,1,37,50,37
31-Oct-2024 11:11:00-04:00,1094,2.0,2.2,2.2,2.2,0.91,0.05,54,82,23.14,70.54,14,994.1,455,1,1,37,50,37
31-Oct-2024 11:12:00-04:00,1106,1.8,1.9,1.9,1.9,0.93,0.06,54,83,23.17,70.54,14,994.11,457,1,1,37,50,37
31-Oct-2024 11:13:00-04:00,1126,2.0,2.1,2.1,2.1,0.94,0.06,54,83,23.2,70.43,14,994.1,458,1,1,37,50,37
31-Oct-2024 11:14:00-04:00,1128,1.8,1.9,1.9,1.9,0.95,0.06,55,82,23.23,70.13,14,994.09,459,1,1,36,50,36
31-Oct-2024 11:15:00-04:00,1128,2.1,2.3,2.3,2.3,0.96,0.06,54,83,23.25,70.13,14,994.08,461,1,1,36,50,36
31-Oct-2024 11:16:00-04:00,1138,1.8,1.9,1.9,1.9,0.98,0.06,54,82,23.28,70.16,14,994.08,463,1,1,36,50,36
31-Oct-2024 11:17:00-04:00,1152,2.1,2.2,2.2,2.2,1.0,0.06,54,83,23.3,70.03,14,994.07,464,1,1,36,51,36
31-Oct-2024 11:18:00-04:00,1163,1.7,1.8,1.8,1.8,1.01,0.06,54,83,23.34,70.07,14,994.08,465,1,1,36,51,36
31-Oct-2024 11:19:00-04:00,1175,2.0,2.2,2.3,2.2,1.02,0.06,54,82,23.35,70.0,14,994.06,467,1,1,36,51,36
31-Oct-2024 11:20:00-04:00,1184,2.1,2.3,2.4,2.3,1.04,0.06,54,82,23.37,69.95,14,994.06,468,1,1,35,51,35
31-Oct-2024 11:21:00-04:00,1189,1.9,2.2,2.3,2.1,1.05,0.06,54,82,23.38,69.88,14,994.07,468,1,1,35,51,35
31-Oct-2024 11:22:00-04:00,1194,1.8,2.1,2.2,2.0,1.06,0.06,54,82,23.4,69.97,14,994.06,470,1,1,35,51,35
31-Oct-2024 11:23:00-04:00,1210,1.8,2.1,2.2,2.0,1.07,0.06,54,82,23.41,69.84,14,994.04,470,1,1,35,51,35
31-Oct-2024 11:24:00-04:00,1220,1.9,2.3,2.3,2.2,1.08,0.06,54,86,23.43,69.84,14,994.03,471,1,1,35,51,35
31-Oct-2024 11:25:00-04:00,1228,1.7,2.0,2.1,1.9,1.09,0.06,54,82,23.45,69.93,14,994.02,472,1,1,35,51,35
31-Oct-2024 11:26:00-04:00,1242,1.7,2.1,2.2,2.0,1.11,0.06,54,82,23.48,69.71,14,994.03,473,1,1,34,51,34
31-Oct-2024 11:27:00-04:00,1249,2.3,2.7,2.7,2.5,1.12,0.06,54,82,23.51,69.82,14,994.0,474,1,1,34,51,34
31-Oct-2024 11:28:00-04:00,1266,1.8,2.2,2.3,2.1,1.13,0.06,54,83,23.55,69.72,14,993.98,475,1,1,34,51,34
31-Oct-2024 11:29:00-04:00,1280,1.8,2.1,2.2,2.0,1.15,0.06,54,82,23.57,69.54,14,993.99,476,1,1,34,52,34
31-Oct-2024 11:30:00-04:00,1288,1.8,2.2,2.3,2.1,1.16,0.07,54,82,23.59,69.6,14,994.0,477,1,1,34,51,34
31-Oct-2024 11:31:00-04:00,1298,2.2,2.6,2.7,2.5,1.17,0.07,54,82,23.62,69.64,14,993.97,478,1,1,34,51,34
31-Oct-2024 11:32:00-04:00,1318,1.8,2.2,2.2,2.1,1.19,0.07,54,82,23.65,69.6,14,993.96,479,1,1,33,51,33
31-Oct-2024 11:33:00-04:00,1329,1.8,2.1,2.2,2.0,1.2,0.07,53,82,23.67,69.47,14,993.96,479,1,1,33,52,33
31-Oct-2024 11:34:00-04:00,1341,1.9,2.2,2.3,2.1,1.22,0.07,54,82,23.7,69.36,14,993.95,480,1,1,33,52,33
31-Oct-2024 11:35:00-04:00,1350,1.7,1.9,1.9,1.9,1.23,0.07,54,83,23.73,69.27,14,993.93,481,1,1,33,52,33
31-Oct-2024 11:36:00-04:00,1368,1.6,1.8,1.8,1.8,1.24,0.07,54,83,23.76,69.19,14,993.92,481,1,1,33,52,33
31-Oct-2024 11:37:00-04:00,1374,1.9,2.0,2.0,2.0,1.26,0.07,53,83,23.79,69.08,14,993.91,482,1,1,33,53,33
31-Oct-2024 11:38:00-04:00,1382,1.8,2.0,2.1,2.0,1.26,0.07,53,83,23.82,69.01,14,993.92,483,1,1,33,53,33
31-Oct-2024 11:39:00-04:00,1390,1.8,2.0,2.0,2.0,1.28,0.07,53,83,23.84,68.96,14,993.89,483,1,1,32,53,32
31-Oct-2024 11:40:00-04:00,1397,1.5,1.8,1.8,1.7,1.28,0.07,53,82,23.86,68.94,14,993.9,483,1,1,32,53,32
31-Oct-2024 11:41:00-04:00,1408,1.7,2.0,2.0,1.9,1.29,0.07,53,83,23.88,68.9,14,993.88,484,1,1,32,53,32
31-Oct-2024 11:42:00-04:00,1418,1.7,1.9,1.9,1.8,1.3,0.07,53,82,23.9,68.86,14,993.88,484,1,1,32,53,32
31-Oct-2024 11:43:00-04:00,1430,1.6,1.8,1.8,1.8,1.3,0.07,53,82,23.91,68.91,14,993.88,484,1,1,32,53,32
31-Oct-2024 11:44:00-04:00,1440,1.6,1.8,1.8,1.8,1.32,0.07,53,83,23.93,68.81,14,993.87,485,1,1,32,53,32
31-Oct-2024 11:45:00-04:00,1446,1.9,2.0,2.0,2.0,1.32,0.07,53,82,23.93,68.79,14,993.86,485,1,1,32,53,32
31-Oct-2024 11:46:00-04:00,1457,1.6,1.7,1.7,1.7,1.32,0.07,53,82,23.94,68.63,14,993.84,485,1,1,32,53,32
31-Oct-2024 11:47:00-04:00,1455,1.7,1.9,1.9,1.8,1.34,0.07,53,82,23.93,68.76,14,993.81,486,1,1,32,53,32
31-Oct-2024 11:48:00-04:00,1461,2.0,2.2,2.3,2.2,1.35,0.07,53,82,23.95,68.89,14,993.81,486,1,1,31,53,31
31-Oct-2024 11:49:00-04:00,1479,1.9,2.0,2.0,2.0,1.35,0.08,52,81,23.96,68.85,14,993.8,487,1,1,31,53,31
31-Oct-2024 11:50:00-04:00,1493,1.8,1.9,1.9,1.9,1.38,0.08,52,82,23.98,68.78,14,993.79,487,1,1,31,53,31
31-Oct-2024 11:51:00-04:00,1505,1.8,1.9,1.9,1.9,1.38,0.07,52,83,23.99,68.67,14,993.8,487,1,1,31,53,31
31-Oct-2024 11:52:00-04:00,1512,1.7,1.8,1.8,1.8,1.38,0.08,52,83,24.0,68.84,14,993.8,487,1,1,31,53,31
31-Oct-2024 11:53:00-04:00,1525,1.7,1.8,1.8,1.8,1.4,0.08,52,82,24.02,68.82,14,993.8,488,1,1,31,53,31
31-Oct-2024 11:54:00-04:00,1533,1.8,1.9,1.9,1.9,1.4,0.08,60,76,24.04,68.72,14,993.82,488,1,1,31,53,31
31-Oct-2024 11:55:00-04:00,1537,1.6,1.7,1.7,1.7,1.4,0.08,61,76,23.93,68.94,14,993.79,488,1,1,31,53,31
31-Oct-2024 11:56:00-04:00,1543,1.8,1.9,1.9,1.9,1.4,0.07,56,84,23.89,68.94,14,993.8,488,1,1,31,53,31
31-Oct-2024 11:57:00-04:00,1544,1.7,1.8,1.8,1.8,1.42,0.07,55,83,23.87,68.99,14,993.8,489,1,1,31,53,31
31-Oct-2024 11:58:00-04:00,1543,1.7,1.8,1.8,1.8,1.43,0.07,53,83,23.86,69.12,14,993.79,489,1,1,31,52,31
31-Oct-2024 11:59:00-04:00,1544,1.9,2.0,2.0,2.0,1.43,0.07,52,83,23.86,69.11,14,993.77,489,1,1,31,52,31
31-Oct-2024 12:00:00-04:00,1545,1.6,1.7,1.7,1.7,1.43,0.08,53,83,23.86,68.89,14,993.77,489,1,1,31,53,31
