"dtm","co2, ppm","pm1, μg/m³","pm4, μg/m³","pm10, μg/m³","pm25, μg/m³","voc, ppm","ch2o, ppm","noise, db","light, lux","temperature, °C","humidity, %","abs_humidity, g/m³","pressure, mbar","vocindex","noxindex","avti","eiaqi","tci","iaqi"
31-Oct-2024 07:18:00-04:00,442,1.8,1.9,1.9,1.9,0.11,0.0,49,0,21.77,69.71,13,992.0,116,1,1,51,51,78
31-Oct-2024 07:19:00-04:00,443,1.6,1.7,1.7,1.7,0.11,0.0,50,0,21.77,69.73,13,992.02,116,1,1,51,51,78
31-Oct-2024 07:20:00-04:00,440,1.6,1.7,1.7,1.7,0.11,0.0,49,0,21.78,69.73,13,992.12,115,1,1,51,51,78
31-Oct-2024 07:21:00-04:00,440,1.5,1.6,1.6,1.6,0.11,0.0,49,0,21.78,69.76,13,992.15,115,1,1,51,51,78
31-Oct-2024 07:22:00-04:00,438,1.8,1.9,1.9,1.9,0.11,0.0,49,0,21.77,69.8,13,992.18,115,1,1,51,51,78
31-Oct-2024 07:23:00-04:00,444,1.8,1.9,1.9,1.9,0.11,0.0,49,0,21.77,69.81,13,992.2,115,1,1,51,51,78
31-Oct-2024 07:24:00-04:00,445,1.4,1.5,1.5,1.5,0.11,0.0,49,0,21.76,69.82,13,992.11,114,1,1,51,51,78
31-Oct-2024 07:25:00-04:00,445,1.7,1.8,1.8,1.8,0.11,0.0,50,0,21.76,69.85,13,992.15,114,1,1,51,51,78
31-Oct-2024 07:26:00-04:00,444,1.5,1.6,1.6,1.6,0.11,0.0,50,0,21.75,69.9,13,992.13,114,1,1,51,51,78
31-Oct-2024 07:27:00-04:00,443,1.5,1.6,1.6,1.6,0.11,0.0,49,0,21.76,69.87,13,992.17,114,1,1,51,51,78
31-Oct-2024 07:28:00-04:00,443,1.6,1.7,1.7,1.7,0.11,0.0,49,0,21.76,69.9,13,992.2,114,1,1,51,51,78
31-Oct-2024 07:29:00-04:00,444,1.6,1.7,1.7,1.7,0.11,0.0,49,0,21.77,69.93,13,992.27,114,1,1,51,51,78
31-Oct-2024 07:30:00-04:00,444,1.4,1.5,1.5,1.5,0.11,0.0,49,0,21.77,69.94,13,992.31,114,1,1,51,51,78
31-Oct-2024 07:31:00-04:00,442,1.5,1.5,1.5,1.5,0.11,0.0,49,0,21.77,69.94,13,992.3,114,1,1,51,51,78
31-Oct-2024 07:32:00-04:00,443,1.5,1.6,1.6,1.6,0.11,0.0,49,0,21.77,70.01,13,992.17,114,1,1,51,51,78
31-Oct-2024 07:33:00-04:00,443,1.4,1.5,1.5,1.5,0.11,0.0,49,0,21.77,69.99,13,992.15,113,1,1,51,51,78
31-Oct-2024 07:34:00-04:00,441,1.5,1.6,1.6,1.6,0.11,0.0,49,0,21.76,70.0,13,992.17,113,1,1,51,51,78
31-Oct-2024 07:35:00-04:00,442,1.6,1.7,1.7,1.7,0.1,0.0,49,0,21.75,70.09,13,992.16,113,1,1,51,51,79
31-Oct-2024 07:36:00-04:00,440,1.5,1.6,1.6,1.6,0.1,0.0,53,0,21.74,70.13,13,992.2,112,1,1,50,50,79
31-Oct-2024 07:37:00-04:00,441,1.6,1.7,1.7,1.7,0.1,0.0,54,0,21.73,70.14,13,992.25,112,1,1,50,50,79
31-Oct-2024 07:38:00-04:00,443,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.74,70.16,13,992.27,112,1,1,50,50,79
31-Oct-2024 07:39:00-04:00,446,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.73,70.16,13,992.24,112,1,1,50,50,79
31-Oct-2024 07:40:00-04:00,446,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.73,70.2,13,992.17,112,1,1,50,50,79
31-Oct-2024 07:41:00-04:00,445,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.73,70.17,13,992.14,112,1,1,50,50,79
31-Oct-2024 07:42:00-04:00,446,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.74,70.21,13,992.13,112,1,1,50,50,79
31-Oct-2024 07:43:00-04:00,446,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.73,70.2,13,992.09,112,1,1,50,50,79
31-Oct-2024 07:44:00-04:00,446,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.73,70.25,13,992.11,112,1,1,50,50,79
31-Oct-2024 07:45:00-04:00,444,1.9,2.0,2.0,2.0,0.1,0.0,49,0,21.72,70.3,13,992.13,112,1,1,50,50,79
31-Oct-2024 07:46:00-04:00,445,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.72,70.33,13,992.21,111,1,1,50,50,79
31-Oct-2024 07:47:00-04:00,445,1.2,1.3,1.3,1.3,0.1,0.0,49,0,21.72,70.35,13,992.22,111,1,1,50,50,79
31-Oct-2024 07:48:00-04:00,445,1.7,1.8,1.8,1.8,0.1,0.0,49,0,21.72,70.34,13,992.19,111,1,1,50,50,79
31-Oct-2024 07:49:00-04:00,445,1.7,1.8,1.8,1.8,0.1,0.0,50,0,21.72,70.38,13,992.14,111,1,1,50,50,79
31-Oct-2024 07:50:00-04:00,446,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.72,70.41,13,992.13,111,1,1,50,50,79
31-Oct-2024 07:51:00-04:00,447,1.5,1.6,1.6,1.6,0.1,0.0,51,0,21.72,70.42,13,992.15,111,1,1,50,50,79
31-Oct-2024 07:52:00-04:00,449,1.5,1.6,1.6,1.6,0.1,0.0,51,0,21.72,70.44,13,992.15,111,1,1,50,50,79
31-Oct-2024 07:53:00-04:00,449,1.4,1.5,1.5,1.5,0.1,0.0,51,0,21.72,70.52,13,992.16,111,1,1,50,50,79
31-Oct-2024 07:54:00-04:00,447,1.7,1.8,1.8,1.8,0.1,0.0,50,0,21.72,70.48,13,992.22,111,1,1,50,50,79
31-Oct-2024 07:55:00-04:00,446,1.8,2.0,2.0,2.0,0.1,0.0,50,0,21.72,70.52,13,992.27,111,1,1,50,50,79
31-Oct-2024 07:56:00-04:00,447,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.72,70.56,13,992.26,111,1,1,50,50,79
31-Oct-2024 07:57:00-04:00,447,1.3,1.4,1.4,1.4,0.1,0.0,50,0,21.71,70.55,13,992.26,110,1,1,50,50,79
31-Oct-2024 07:58:00-04:00,446,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.71,70.57,13,992.24,110,1,1,50,50,79
31-Oct-2024 07:59:00-04:00,445,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.72,70.58,13,992.24,110,1,1,50,50,79
31-Oct-2024 08:00:00-04:00,445,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.72,70.6,13,992.26,110,2,1,49,49,79
31-Oct-2024 08:01:00-04:00,443,1.6,1.7,1.7,1.7,0.1,0.0,49,0,21.72,70.6,13,992.31,110,2,1,49,49,79
31-Oct-2024 08:02:00-04:00,445,1.7,1.8,1.8,1.8,0.1,0.0,50,0,21.71,70.63,13,992.29,110,2,1,49,49,79
31-Oct-2024 08:03:00-04:00,446,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.72,70.63,13,992.32,110,2,1,49,49,79
31-Oct-2024 08:04:00-04:00,446,1.6,1.7,1.7,1.7,0.1,0.0,49,0,21.72,70.64,13,992.36,110,2,1,49,49,79
31-Oct-2024 08:05:00-04:00,444,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.72,70.59,13,992.33,110,2,1,50,50,79
31-Oct-2024 08:06:00-04:00,444,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.73,70.64,13,992.35,110,2,1,49,49,79
31-Oct-2024 08:07:00-04:00,446,1.7,1.8,1.8,1.8,0.1,0.0,49,0,21.73,70.66,13,992.32,110,2,1,49,49,79
31-Oct-2024 08:08:00-04:00,446,1.8,1.9,1.9,1.9,0.1,0.0,49,0,21.72,70.7,13,992.41,110,2,1,49,49,79
31-Oct-2024 08:09:00-04:00,448,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.72,70.74,13,992.47,110,2,1,49,49,79
31-Oct-2024 08:10:00-04:00,447,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.72,70.74,13,992.53,110,2,1,49,49,79
31-Oct-2024 08:11:00-04:00,449,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.71,70.81,13,992.5,110,2,1,49,49,79
31-Oct-2024 08:12:00-04:00,449,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.71,70.81,13,992.52,110,2,1,49,49,79
31-Oct-2024 08:13:00-04:00,447,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.7,70.84,13,992.52,110,2,1,49,49,79
31-Oct-2024 08:14:00-04:00,447,1.4,1.4,1.4,1.4,0.1,0.0,50,0,21.7,70.9,13,992.49,110,2,1,49,49,79
31-Oct-2024 08:15:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.7,70.88,13,992.51,110,2,1,49,49,79
31-Oct-2024 08:16:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.69,70.95,13,992.5,110,2,1,49,49,79
31-Oct-2024 08:17:00-04:00,447,1.5,1.5,1.5,1.5,0.1,0.0,49,0,21.7,70.93,13,992.48,110,2,1,49,49,79
31-Oct-2024 08:18:00-04:00,447,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.7,70.9,13,992.47,110,2,1,49,49,79
31-Oct-2024 08:19:00-04:00,450,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.7,70.94,13,992.46,110,2,1,49,49,79
31-Oct-2024 08:20:00-04:00,449,1.6,1.7,1.7,1.7,0.1,0.0,49,0,21.7,70.95,13,992.48,110,2,1,49,49,79
31-Oct-2024 08:21:00-04:00,447,1.6,1.7,1.7,1.7,0.1,0.0,51,0,21.7,70.97,13,992.45,110,2,1,49,49,79
31-Oct-2024 08:22:00-04:00,448,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.7,70.97,13,992.51,110,2,1,49,49,79
31-Oct-2024 08:23:00-04:00,447,1.7,1.8,1.8,1.8,0.1,0.0,50,0,21.7,70.99,13,992.54,110,2,1,49,49,79
31-Oct-2024 08:24:00-04:00,446,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.7,70.96,13,992.54,110,2,1,49,49,79
31-Oct-2024 08:25:00-04:00,448,1.2,1.2,1.2,1.2,0.1,0.0,50,0,21.7,70.98,13,992.54,110,2,1,49,49,79
31-Oct-2024 08:26:00-04:00,449,1.3,1.3,1.3,1.3,0.1,0.0,50,0,21.7,71.0,13,992.54,110,2,1,49,49,79
31-Oct-2024 08:27:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.7,70.99,13,992.52,110,2,1,49,49,79
31-Oct-2024 08:28:00-04:00,448,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.7,71.02,13,992.53,110,2,1,49,49,79
31-Oct-2024 08:29:00-04:00,447,1.8,1.9,1.9,1.9,0.1,0.0,49,0,21.7,71.03,13,992.51,110,2,1,49,49,79
31-Oct-2024 08:30:00-04:00,449,1.6,1.7,1.7,1.7,0.1,0.0,49,0,21.7,71.05,13,992.54,110,2,1,49,49,79
31-Oct-2024 08:31:00-04:00,451,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.7,71.06,13,992.57,110,2,1,49,49,79
31-Oct-2024 08:32:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.7,71.09,13,992.58,109,2,1,49,49,79
31-Oct-2024 08:33:00-04:00,453,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.7,71.1,13,992.61,109,2,1,48,48,79
31-Oct-2024 08:34:00-04:00,452,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.71,71.1,13,992.64,109,2,1,48,48,79
31-Oct-2024 08:35:00-04:00,449,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.7,71.14,13,992.64,109,2,1,48,48,79
31-Oct-2024 08:36:00-04:00,446,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.7,71.14,13,992.67,109,2,1,48,48,79
31-Oct-2024 08:37:00-04:00,447,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.69,71.19,13,992.68,108,2,1,48,48,79
31-Oct-2024 08:38:00-04:00,447,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.69,71.19,13,992.67,108,2,1,48,48,79
31-Oct-2024 08:39:00-04:00,447,1.2,1.3,1.3,1.3,0.1,0.0,50,0,21.7,71.17,13,992.69,108,2,1,48,48,79
31-Oct-2024 08:40:00-04:00,446,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.69,71.19,13,992.67,108,2,1,48,48,79
31-Oct-2024 08:41:00-04:00,445,1.6,1.7,1.7,1.7,0.1,0.0,50,0,21.69,71.18,13,992.63,108,2,1,48,48,79
31-Oct-2024 08:42:00-04:00,446,1.8,2.0,2.0,2.0,0.1,0.0,49,0,21.69,71.22,13,992.7,108,2,1,48,48,79
31-Oct-2024 08:43:00-04:00,446,1.5,1.6,1.6,1.6,0.1,0.0,49,0,21.69,71.22,13,992.7,108,2,1,48,48,79
31-Oct-2024 08:44:00-04:00,447,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.69,71.22,13,992.71,108,2,1,48,48,79
31-Oct-2024 08:45:00-04:00,449,1.3,1.4,1.4,1.4,0.1,0.0,50,0,21.69,71.25,13,992.69,108,2,1,48,48,79
31-Oct-2024 08:46:00-04:00,451,1.6,1.7,1.7,1.7,0.1,0.0,51,0,21.69,71.25,13,992.68,108,2,1,48,48,79
31-Oct-2024 08:47:00-04:00,451,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.7,71.22,13,992.69,108,2,1,48,48,79
31-Oct-2024 08:48:00-04:00,452,1.4,1.5,1.5,1.5,0.1,0.0,51,0,21.7,71.23,13,992.61,108,2,1,48,48,79
31-Oct-2024 08:49:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.7,71.22,13,992.66,108,2,1,48,48,79
31-Oct-2024 08:50:00-04:00,449,1.5,1.5,1.5,1.5,0.1,0.0,49,0,21.69,71.24,13,992.66,108,2,1,48,48,79
31-Oct-2024 08:51:00-04:00,450,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.69,71.29,13,992.71,108,2,1,48,48,79
31-Oct-2024 08:52:00-04:00,447,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.69,71.28,13,992.74,108,2,1,48,48,79
31-Oct-2024 08:53:00-04:00,446,1.3,1.3,1.3,1.3,0.1,0.0,49,0,21.68,71.31,13,992.73,108,2,1,48,48,79
31-Oct-2024 08:54:00-04:00,446,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.68,71.32,13,992.71,108,2,1,48,48,79
31-Oct-2024 08:55:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.68,71.33,13,992.76,109,2,1,48,48,79
31-Oct-2024 08:56:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.68,71.32,13,992.75,109,2,1,48,48,79
31-Oct-2024 08:57:00-04:00,450,1.3,1.4,1.4,1.4,0.1,0.0,50,0,21.68,71.34,13,992.81,109,2,1,48,48,79
31-Oct-2024 08:58:00-04:00,450,1.2,1.3,1.3,1.3,0.1,0.0,49,0,21.68,71.36,13,992.85,109,2,1,48,48,79
31-Oct-2024 08:59:00-04:00,453,1.3,1.4,1.4,1.4,0.1,0.0,50,0,21.68,71.35,13,992.89,109,2,1,48,48,79
31-Oct-2024 09:00:00-04:00,450,1.3,1.4,1.4,1.4,0.1,0.0,49,0,21.67,71.37,13,992.91,109,2,1,48,48,79
31-Oct-2024 09:01:00-04:00,450,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.67,71.39,13,992.91,109,2,1,48,48,79
31-Oct-2024 09:02:00-04:00,451,1.1,1.2,1.2,1.2,0.1,0.0,49,0,21.67,71.42,13,992.9,109,2,1,48,48,79
31-Oct-2024 09:03:00-04:00,450,1.4,1.4,1.4,1.4,0.1,0.0,49,0,21.67,71.42,13,992.93,109,2,1,48,48,79
31-Oct-2024 09:04:00-04:00,452,1.4,1.5,1.5,1.5,0.1,0.0,49,0,21.67,71.42,13,992.94,109,2,1,48,48,79
31-Oct-2024 09:05:00-04:00,453,1.3,1.4,1.4,1.4,0.1,0.0,49,1,21.67,71.43,13,992.94,110,2,1,48,48,79
31-Oct-2024 09:06:00-04:00,453,1.4,1.5,1.5,1.5,0.1,0.0,51,2,21.67,71.44,13,992.94,110,2,1,48,48,79
31-Oct-2024 09:07:00-04:00,453,1.5,1.6,1.6,1.6,0.1,0.0,50,1,21.67,71.46,13,992.98,110,2,1,48,48,79
31-Oct-2024 09:08:00-04:00,454,1.5,1.6,1.6,1.6,0.1,0.0,49,1,21.67,71.48,13,992.94,110,2,1,48,48,79
31-Oct-2024 09:09:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,50,1,21.67,71.46,13,992.9,109,2,1,48,48,79
31-Oct-2024 09:10:00-04:00,454,1.4,1.5,1.5,1.5,0.1,0.0,50,1,21.66,71.52,13,993.01,109,2,1,48,48,79
31-Oct-2024 09:11:00-04:00,453,1.4,1.5,1.5,1.5,0.1,0.0,51,0,21.65,71.55,13,992.93,109,2,1,48,48,79
31-Oct-2024 09:12:00-04:00,451,1.2,1.3,1.3,1.3,0.1,0.0,51,0,21.65,71.57,13,992.93,109,2,1,48,48,79
31-Oct-2024 09:13:00-04:00,450,1.5,1.6,1.6,1.6,0.1,0.0,50,0,21.64,71.59,13,992.94,109,2,1,48,48,79
31-Oct-2024 09:14:00-04:00,451,1.7,1.8,1.8,1.8,0.1,0.0,50,1,21.64,71.62,13,992.96,109,2,1,48,48,79
31-Oct-2024 09:15:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,51,0,21.64,71.62,13,992.94,109,2,1,48,48,79
31-Oct-2024 09:16:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.64,71.65,13,992.91,109,2,1,48,48,79
31-Oct-2024 09:17:00-04:00,450,1.4,1.5,1.5,1.5,0.1,0.0,50,0,21.64,71.6,13,992.95,110,2,1,48,48,79
31-Oct-2024 09:18:00-04:00,449,1.3,1.4,1.4,1.4,0.1,0.0,50,1,21.65,71.61,13,993.0,110,2,1,48,48,79
31-Oct-2024 09:19:00-04:00,448,1.2,1.3,1.3,1.3,0.1,0.0,50,1,21.65,71.62,13,993.01,110,2,1,48,48,79
31-Oct-2024 09:20:00-04:00,448,1.0,1.1,1.1,1.1,0.1,0.0,52,1,21.66,71.62,13,993.07,110,2,1,48,48,79
31-Oct-2024 09:21:00-04:00,450,1.5,1.6,1.6,1.6,0.1,0.0,52,32,21.67,71.62,13,993.04,110,2,1,48,48,79
31-Oct-2024 09:22:00-04:00,451,1.3,1.4,1.4,1.4,0.1,0.0,51,144,21.67,71.61,13,992.98,110,2,1,48,48,79
31-Oct-2024 09:23:00-04:00,451,1.4,1.5,1.5,1.5,0.1,0.0,51,145,21.67,71.6,13,993.03,110,2,1,48,48,79
31-Oct-2024 09:24:00-04:00,451,1.7,1.8,1.8,1.8,0.1,0.0,49,144,21.67,71.6,13,993.03,110,2,1,48,48,79
31-Oct-2024 09:25:00-04:00,453,1.5,1.6,1.6,1.6,0.1,0.0,50,142,21.68,71.63,13,993.01,111,2,1,48,48,79
31-Oct-2024 09:26:00-04:00,453,1.3,1.4,1.4,1.4,0.1,0.0,51,142,21.68,71.62,13,993.07,111,2,1,48,48,79
31-Oct-2024 09:27:00-04:00,455,1.3,1.4,1.4,1.4,0.1,0.0,53,143,21.69,71.66,13,993.08,111,2,1,48,48,79
31-Oct-2024 09:28:00-04:00,456,1.6,1.7,1.7,1.7,0.1,0.0,52,138,21.7,71.69,13,993.07,112,2,1,48,48,79
31-Oct-2024 09:29:00-04:00,460,1.4,1.5,1.5,1.5,0.1,0.0,53,134,21.7,71.78,13,993.07,114,2,1,47,47,79
31-Oct-2024 09:30:00-04:00,467,1.5,1.6,1.6,1.6,0.12,0.0,54,135,21.66,72.4,13,993.09,143,2,1,46,46,76
31-Oct-2024 09:31:00-04:00,489,1.5,1.6,1.6,1.6,0.16,0.0,52,131,21.63,72.61,13,993.12,178,2,1,46,46,72
31-Oct-2024 09:32:00-04:00,511,1.6,1.7,1.7,1.7,0.18,0.0,53,134,21.62,72.71,13,993.12,188,2,1,45,45,70
31-Oct-2024 09:33:00-04:00,521,1.3,1.4,1.4,1.4,0.18,0.0,55,133,21.58,73.05,13,993.1,188,2,1,45,45,70
31-Oct-2024 09:34:00-04:00,532,1.3,1.4,1.4,1.4,0.19,0.0,54,132,21.54,73.31,13,993.12,191,2,1,44,44,69
31-Oct-2024 09:35:00-04:00,545,1.7,1.8,1.8,1.8,0.19,0.0,53,143,21.5,73.61,13,993.14,195,2,1,44,44,69
31-Oct-2024 09:36:00-04:00,555,1.6,1.7,1.7,1.7,0.2,0.0,54,162,21.48,73.74,13,993.19,205,2,1,43,43,68
31-Oct-2024 09:37:00-04:00,563,1.7,1.8,1.8,1.8,0.22,0.0,54,178,21.49,73.81,13,993.21,211,2,1,43,43,66
31-Oct-2024 09:38:00-04:00,570,1.5,1.6,1.6,1.6,0.22,0.0,54,174,21.48,73.87,13,993.21,212,2,1,43,43,66
31-Oct-2024 09:39:00-04:00,579,1.5,1.6,1.6,1.6,0.22,0.0,53,150,21.49,73.96,13,993.21,216,2,1,43,43,66
31-Oct-2024 09:40:00-04:00,585,1.6,1.7,1.7,1.7,0.22,0.0,53,130,21.49,74.03,13,993.23,219,2,1,43,43,66
31-Oct-2024 09:41:00-04:00,589,1.6,1.7,1.7,1.7,0.23,0.0,54,127,21.49,74.05,13,993.26,225,2,1,43,43,64
31-Oct-2024 09:42:00-04:00,597,1.5,1.5,1.5,1.5,0.24,0.0,54,123,21.51,74.08,13,993.31,226,2,1,43,43,63
31-Oct-2024 09:43:00-04:00,608,1.6,1.7,1.7,1.7,0.24,0.0,54,119,21.5,74.24,13,993.31,232,2,1,43,43,63
31-Oct-2024 09:44:00-04:00,615,1.6,1.7,1.7,1.7,0.25,0.0,52,128,21.49,74.29,13,993.31,237,2,1,43,43,62
31-Oct-2024 09:45:00-04:00,620,1.4,1.5,1.5,1.5,0.26,0.0,53,138,21.5,74.33,13,993.29,268,2,1,42,42,61
31-Oct-2024 09:46:00-04:00,626,1.9,2.0,2.0,2.0,0.41,0.0,57,147,21.5,74.41,14,993.29,358,2,1,42,42,53
31-Oct-2024 09:47:00-04:00,628,1.6,1.7,1.7,1.7,0.54,0.0,58,141,21.52,74.35,14,993.3,390,2,1,42,42,47
31-Oct-2024 09:48:00-04:00,636,1.8,1.9,1.9,1.9,0.61,0.0,57,129,21.53,74.44,14,993.27,401,2,1,42,42,43
31-Oct-2024 09:49:00-04:00,652,1.6,1.7,1.7,1.7,0.63,0.0,55,120,21.53,74.53,14,993.23,404,2,1,42,42,42
31-Oct-2024 09:50:00-04:00,660,1.3,1.3,1.3,1.3,0.63,0.0,55,120,21.52,74.61,14,993.24,405,2,1,42,42,42
31-Oct-2024 09:51:00-04:00,663,1.4,1.5,1.5,1.5,0.63,0.0,54,118,21.53,74.67,14,993.25,402,2,1,42,42,42
31-Oct-2024 09:52:00-04:00,671,1.7,1.9,1.9,1.9,0.62,0.0,54,113,21.55,74.65,14,993.28,401,2,1,42,42,43
31-Oct-2024 09:53:00-04:00,681,1.6,1.7,1.7,1.7,0.62,0.0,55,119,21.55,74.7,14,993.31,401,2,1,42,42,43
31-Oct-2024 09:54:00-04:00,687,1.6,1.7,1.7,1.7,0.6,0.0,54,121,21.57,74.65,14,993.31,397,2,1,42,42,44
31-Oct-2024 09:55:00-04:00,692,1.5,1.6,1.6,1.6,0.6,0.0,54,112,21.59,74.63,14,993.3,395,2,1,42,42,44
31-Oct-2024 09:56:00-04:00,695,1.6,1.7,1.7,1.7,0.58,0.0,55,112,21.6,74.66,14,993.3,393,2,1,42,42,45
31-Oct-2024 09:57:00-04:00,701,1.5,1.6,1.6,1.6,0.58,0.0,55,116,21.6,74.7,14,993.32,389,2,1,42,42,45
31-Oct-2024 09:58:00-04:00,708,1.8,1.9,1.9,1.9,0.57,0.0,55,134,21.61,74.71,14,993.3,387,2,1,42,42,45
31-Oct-2024 09:59:00-04:00,711,1.9,2.0,2.0,2.0,0.56,0.0,55,156,21.63,74.67,14,993.32,386,2,1,42,42,46
31-Oct-2024 10:00:00-04:00,712,1.7,1.8,1.8,1.8,0.56,0.0,55,171,21.64,74.67,14,993.34,384,2,1,42,42,46
31-Oct-2024 10:01:00-04:00,717,1.7,1.8,1.8,1.8,0.55,0.0,55,181,21.65,74.71,14,993.35,380,2,1,42,42,46
31-Oct-2024 10:02:00-04:00,724,2.2,2.3,2.3,2.3,0.54,0.0,54,196,21.66,74.71,14,993.33,378,2,1,42,42,47
31-Oct-2024 10:03:00-04:00,725,1.4,1.5,1.5,1.5,0.54,0.0,55,193,21.67,74.71,14,993.32,376,2,1,42,42,47
31-Oct-2024 10:04:00-04:00,724,1.6,1.7,1.7,1.7,0.53,0.0,55,196,21.67,74.82,14,993.33,374,2,1,41,41,47
31-Oct-2024 10:05:00-04:00,729,1.6,1.7,1.7,1.7,0.53,0.0,55,200,21.69,74.82,14,993.32,373,2,1,41,41,47
31-Oct-2024 10:06:00-04:00,731,1.7,1.8,1.8,1.8,0.52,0.0,54,200,21.7,74.9,14,993.36,372,2,1,41,41,48
31-Oct-2024 10:07:00-04:00,735,1.7,1.8,1.8,1.8,0.52,0.0,54,179,21.72,74.88,14,993.36,371,2,1,41,41,48
31-Oct-2024 10:08:00-04:00,740,1.7,1.8,1.8,1.8,0.51,0.0,55,171,21.73,74.9,14,993.39,368,2,1,41,41,48
31-Oct-2024 10:09:00-04:00,740,1.7,1.8,1.8,1.8,0.49,0.0,54,190,21.76,74.9,14,993.41,362,2,1,41,41,49
31-Oct-2024 10:10:00-04:00,742,1.8,1.9,1.9,1.9,0.49,0.0,54,205,21.78,74.84,14,993.43,359,2,1,41,41,49
31-Oct-2024 10:11:00-04:00,743,1.6,1.7,1.7,1.7,0.49,0.0,54,198,21.79,74.82,14,993.44,357,2,1,41,41,49
31-Oct-2024 10:12:00-04:00,745,1.8,1.9,1.9,1.9,0.49,0.0,54,180,21.81,74.81,14,993.45,357,2,1,41,41,49
31-Oct-2024 10:13:00-04:00,748,1.6,1.7,1.7,1.7,0.49,0.0,54,196,21.83,74.77,14,993.46,359,2,1,42,42,49
31-Oct-2024 10:14:00-04:00,752,1.9,2.0,2.0,2.0,0.49,0.0,54,192,21.85,74.77,14,993.42,360,2,1,42,42,49
31-Oct-2024 10:15:00-04:00,754,1.6,1.7,1.7,1.7,0.49,0.0,54,195,21.85,74.82,14,993.4,361,2,1,41,41,49
31-Oct-2024 10:16:00-04:00,756,1.6,1.7,1.7,1.7,0.5,0.0,54,194,21.87,74.81,14,993.42,361,2,1,41,41,49
31-Oct-2024 10:17:00-04:00,756,1.7,1.8,1.8,1.8,0.49,0.0,54,195,21.89,74.81,14,993.43,361,2,1,41,41,49
31-Oct-2024 10:18:00-04:00,756,1.7,1.8,1.8,1.8,0.49,0.0,54,191,21.91,74.83,14,993.42,360,2,1,41,41,49
31-Oct-2024 10:19:00-04:00,754,1.9,2.0,2.0,2.0,0.49,0.0,55,195,21.91,74.91,14,993.42,359,2,1,41,41,49
31-Oct-2024 10:20:00-04:00,755,1.9,2.0,2.0,2.0,0.49,0.0,55,187,21.93,74.88,14,993.43,358,2,1,41,41,49
31-Oct-2024 10:21:00-04:00,759,1.9,2.0,2.0,2.0,0.48,0.0,54,187,21.93,74.96,14,993.44,357,2,1,41,41,50
